kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
gaussian-rodinia-3.6.sm_70.ptx 42 : 21528 129168 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 121 : 2999568 26996814 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 43 : 21528 193752 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 122 : 2999568 1299420766 0 0 0 1685840 99099 0 0 
gaussian-rodinia-3.6.sm_70.ptx 85 : 8955648 126067328 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 86 : 8955648 137025120 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 87 : 8955648 165003136 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 88 : 8955648 51337056 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 89 : 8955648 51647744 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 90 : 8955648 50380672 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 91 : 8955648 96118816 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 92 : 8955648 92200544 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 93 : 8955648 81382976 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 94 : 8955648 53733888 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 95 : 8955648 22389120 0 0 0 0 0 0 20280 
gaussian-rodinia-3.6.sm_70.ptx 97 : 4477824 22477812 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 98 : 4477824 22671776 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 99 : 4477824 22760468 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 100 : 4477824 45801322 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 101 : 4477824 41419212 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 102 : 4477824 27656992 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 103 : 4477824 7435954 0 0 0 0 0 0 715 
gaussian-rodinia-3.6.sm_70.ptx 105 : 2999568 18405632 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 106 : 2999568 27675654 0 0 0 0 0 0 0 
gaussian-rodinia-3.6.sm_70.ptx 119 : 2999568 26997730 0 0 0 0 0 0 0 
