kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
b+tree-rodinia-3.12.sm_70.ptx 180 : 1536000 15362592 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 172 : 643843 29502765 0 0 0 102356 24940 0 0 
b+tree-rodinia-3.12.sm_70.ptx 172 : 6000 2437616 256 0 0 6000 6000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 170 : 643843 5869138 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 170 : 186436 1141913 0 0 0 0 0 0 5803 
b+tree-rodinia-3.6.sm_70.ptx 169 : 643843 6005192 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 169 : 186436 1320361 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 168 : 643843 5919467 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 168 : 186436 5316472 0 0 0 30983 8883 0 0 
b+tree-rodinia-3.6.sm_70.ptx 167 : 643843 5883790 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 167 : 186436 1908621 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 163 : 186436 1868133 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 179 : 10000 90758 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 179 : 1536000 811034368 768 0 0 48000 48000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 100 : 1536000 10955296 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 99 : 1536000 11417728 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 266 : 6000 31918 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 166 : 186436 1911122 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 87 : 1536000 10820960 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 254 : 392835 1958648 0 0 0 0 0 0 5815 
b+tree-rodinia-3.6.sm_70.ptx 165 : 2560000 10075082 0 0 0 0 0 0 9666 
b+tree-rodinia-3.12.sm_70.ptx 165 : 186436 1326831 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 86 : 1536000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 253 : 392835 2398025 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 164 : 2560000 18793920 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 164 : 186436 1889636 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 85 : 1536000 11450048 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 252 : 392835 13458822 0 0 0 62342 15208 0 0 
b+tree-rodinia-3.12.sm_70.ptx 83 : 1536000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 250 : 1536000 5957619 0 0 0 0 0 0 5826 
b+tree-rodinia-3.6.sm_70.ptx 161 : 2560000 161449120 0 0 0 80000 80000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 161 : 1536000 9062879 0 0 0 0 0 0 5898 
b+tree-rodinia-3.6.sm_70.ptx 82 : 2560000 16932576 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 82 : 1536000 11595072 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 249 : 1536000 10238144 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 160 : 2560000 2420591936 64192 0 0 390872 80000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 160 : 1536000 11398944 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 81 : 2560000 17954592 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 81 : 1536000 11315552 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 248 : 1536000 573222912 0 0 0 234760 48000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 80 : 1536000 11460192 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 247 : 1536000 72714816 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 79 : 1536000 11859200 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 246 : 1536000 17623072 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 78 : 1536000 11940800 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 245 : 1536000 14576416 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 77 : 1536000 16837632 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 244 : 1536000 9690976 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 76 : 1536000 16770240 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 243 : 1536000 14276672 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 75 : 1536000 12245952 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 242 : 1536000 15175840 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 74 : 1536000 16599584 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 241 : 1536000 1193525632 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 73 : 1536000 11949760 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 72 : 1536000 11929888 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 71 : 1536000 12029120 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 238 : 6000 71738 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 49 : 2560000 27599552 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 49 : 1536000 14768864 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 216 : 2560000 15550656 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 553 : 6000 3640055 6336 0 0 6000 6000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 216 : 1536000 14387232 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 385 : 10000 43406 0 0 0 10000 10000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 48 : 2560000 27560832 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 48 : 1536000 15590272 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 215 : 2560000 15657824 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 552 : 6000 58374 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 215 : 1536000 15138752 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 384 : 10000 94460 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 47 : 2560000 27086336 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 47 : 1536000 11264288 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 551 : 6000 5502766 166432 0 0 6000 6000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 214 : 1536000 1091470816 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 383 : 10000 64052 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 46 : 2560000 17146336 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 46 : 1536000 10930432 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 213 : 1536000 8738432 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 382 : 10000 7547624 310304 0 0 10000 10000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 45 : 2560000 7008824576 9728 0 0 80000 80000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 45 : 1536000 40469600 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 381 : 10000 94329 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 44 : 2560000 15773344 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 44 : 1536000 24156832 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 380 : 10000 97168 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 43 : 2560000 25097504 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 43 : 1536000 24528032 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 210 : 2560000 15500992 0 0 0 0 0 0 0 
