kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
backprop-rodinia-3.6.sm_70.ptx 66 : 1048576 5926336 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 65 : 1048576 6644000 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 231 : 1048576 7228128 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 64 : 1048576 1028024640 0 0 0 163840 32768 0 0 
backprop-rodinia-3.6.sm_70.ptx 63 : 1048576 10019456 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 62 : 1048576 9842784 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 228 : 16 48 0 0 0 3 1 0 0 
backprop-rodinia-3.6.sm_70.ptx 61 : 1048576 6080544 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 227 : 16 96 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 60 : 1048576 11059296 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 226 : 16 96 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 59 : 1048576 9942624 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 225 : 16 208 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 58 : 1048576 9855264 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 224 : 16 96 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 57 : 1048576 7130752 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 221 : 16 848 0 0 0 3 1 0 0 
backprop-rodinia-3.6.sm_70.ptx 54 : 65536 336112 0 32768 32768 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 220 : 16 48 0 0 0 3 1 0 0 
backprop-rodinia-3.6.sm_70.ptx 53 : 65536 42824524 0 0 0 40960 32768 0 0 
backprop-rodinia-3.6.sm_70.ptx 219 : 16 96 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 52 : 65536 609194 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 207 : 16 8432 0 0 0 3 1 0 0 
backprop-rodinia-3.6.sm_70.ptx 40 : 1048576 6888352 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 119 : 1048576 6046680 0 0 0 0 0 0 32768 
backprop-rodinia-3.6.sm_70.ptx 206 : 16 144 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 39 : 1048576 14505312 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 118 : 1048576 5417568 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 38 : 1048576 14463360 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 117 : 1048576 12344192 0 0 0 163840 32768 0 0 
backprop-rodinia-3.6.sm_70.ptx 204 : 1048576 7551600 0 0 0 0 0 0 1 
backprop-rodinia-3.6.sm_70.ptx 37 : 1048576 13390304 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 116 : 1048576 27071040 0 32768 32768 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 72 : 1048576 31323456 0 32768 32768 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 202 : 1048576 13669184 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 35 : 1048576 9702464 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 73 : 1048576 33586720 0 32768 32768 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 203 : 1048576 9154432 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 36 : 1048576 11852064 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 115 : 1048576 6371040 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 208 : 16 4624 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 41 : 1048576 6365376 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 120 : 65536 426140 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 209 : 16 144 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 42 : 1048576 10732256 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 210 : 16 144 0 0 0 0 0 0 0 
